provider,url,files_found,missing_files,complete,error
FlixBus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-unknown-flixbus-gtfs-853.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Transportes interurbanos de Tenerife (TITSA),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-canarias-transportes-interurbanos-de-tenerife-titsa-gtfs-787.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Metro de Madrid,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-madrid-metro-de-madrid-gtfs-794.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Rejseplanen,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/dk-unknown-rejseplanen-gtfs-1292.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Transporte Urbano Comarcal de Pamplona,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-navarra-transporte-urbano-comarcal-de-pamplona-gtfs-1219.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Metropolitano de Tenerife,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-santa-cruz-de-tenerife-metropolitano-de-tenerife-gtfs-788.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Ayuntamiento del Municipio de Santiago, Oficina Metropolitana de Servicios de Autobuses, Instituto Nacional de Tránsito y Transporte Terrestre",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-santiago-gtfs-1914.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
GOBIERNO DE NAVARRA/ NAFARROAKO GOBERNUA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-navarra-gobierno-de-navarra-nafarroako-gobernua-gtfs-2150.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Renfe,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-alta-velocidad-larga-distancia-media-distancia-gtfs-790.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']",['transfers.txt'],False,
Renfe Feve,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-renfe-feve-gtfs-1064.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
EMT Valencia,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valencia-emt-valencia-gtfs-795.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Consorcio de Transportes de Mallorca,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-pm-consorcio-de-transportes-de-mallorca-gtfs-2141.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
MetroValencia,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valenciana-metrovalencia-gtfs-1054.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Anbessa City Bus Service Enterprise,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1808.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Empresa Municipal de Transportes de Madrid (EMT Madrid),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-madrid-empresa-municipal-de-transportes-de-madrid-emt-madrid-gtfs-793.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Addis Ababa Transport Authority,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1809.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Sheger City Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-sheger-city-bus-gtfs-1959.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Lappeenranta,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-karjala-lappeenranta-gtfs-929.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Komia Liikenne,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-pohjanmaa-komia-liikenne-gtfs-1255.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Kajaani,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kainuu-kajaani-gtfs-1136.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Mikkeli,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-savo-mikkeli-gtfs-1130.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Cercanías Madrid,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-madrid-cercanias-madrid-gtfs-993.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Tilausliikenne Ali-Vehmas Ay, Miodex Oy, Lehdon Liikenne Oy, Pekolan Liikenne Oy, Vekka Group Oy, Länsilinjat Oy, Valkeakosken Liikenne Oy, Bus Travel Oy Reissu Ruoti, Mikkolan Liikenne Oy, Taksipalvelu Mutta Oy",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kanta-hame-tilausliikenne-ali-vehmas-ay-gtfs-1098.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"KYMEN CHARTERLINE OY, Jyrkilä Oy, Kaakon Kumipyörät Oy, Liikenne Vuorela Oy, Oy Pohjolan liikenne Ab, Savonlinja Oy",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kymenlaakso-kymen-charterline-oy-gtfs-1127.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Tilaustaksit K. Sydänmaanlakka Ky, KYMEN CHARTERLINE OY, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Linjaliikenne Martti Laurila Oy, Oy Pohjolan Liikenne Ab, Elimäen Liikenne Oy, Anjalankosken Linja Oy",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kymenlaakso-tilaustaksit-k-sydanmaanlakka-ky-gtfs-1128.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Invataksi Niemi Oy,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Renfe Cercanias,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-renfe-cercanias-gtfs-1065.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
POS-ELY Joensuu,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-pos-ely-joensuu-gtfs-1125.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Linja-Karjala Oy, Savo-Karjalan Linja Oy",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-linja-karjala-oy-gtfs-1227.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
POSELY,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-posely-gtfs-1317.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Jyväskylän Liikenne Oy, Koivuranta Oy, Uuraisten Liikenne Ky, Savo-Karjalan Linja Oy, Linja-Karjala Oy, Oulun taksipalvelut Oy, Oubus Oy, Suorsan Liikenne Ky, Koskilinjat Oy, Oy Pohjolan liikenne Ab, Kuopion Liikenne Oy, Autolinjat Oy, ML-Charter Oy, Etelä-Suomen Linjaliikenne Oy, Linjaliikenne Martti Laurila Oy, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Elimäen Liikenne Oy, Anjalankosken Linja Oy, Savonlinja Oy, Liikenne M. Heikura Oy, Jääskeläisen Auto Oy, Kilpailutus käynnissä, TILAUSAJOT MENNÄÄN BUSSILLA OY, Revon Turistiliikenne Oy, Matkamestarit Oy, R-Kioski, A. Valppu Oy, Invataksi Niemi Oy, Oy Wiik & Ström Ab, Oravaisten Liikenne Oy, Vaasan Paikallisliikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Järvisen Liikenne Oy, Niemisen Linjat Oy, Bus Travel Oy Reissu Ruoti, Taksi- ja linja-autoliikenne Timo Lahtinen, SL-Autoyhtymä Oy, Linja-autoliike E Ahonen Ky, Lehdon Liikenne Oy, HämeBus Oy, Tuuri Jaakko Juhani, Pekolan Liikenne Oy, Mikkolan Liikenne Oy, Vekka Liikenne Oy, Inter Kuljetus Oy, Valkeakosken Liikenne Oy, Matkahuolto Oy, ELY, Ventoniemi Oy, Yhdysliikenne Oy, MIKA K. NISKANEN OY, Kantamatkat, LINJA-AUTOLIIKE YRJÖ MAKKONEN & KUMPP, SOISALON LIIKENNE OY, Pohjolan Matka, HENKILÖKULJETUS RISSANEN OY, V.Alamäki Oy, Kai Heikkinen Oy, Savo Kainuun Tilausmatkat Ky, Kajaanin Tila-autot Oy, A Kyllönen Oy, Puolangan Bussipalvelu Ky, Kainuun Tilausliikenne P. Jääskeläinen Ky, Matka-Kyllönen Oy, Jyrkilä Oy, Liikenne Vuorela Oy, Pyhtään Kuljetuspalvelut Oy, Erkki Itkonen Oy, Ihastjärven Linja Oy, Tilausliikenne Himanen, Mikkelin Palvelutaksit Oy, Tuplataxi, Matka Mäkelä Oy, Tilausliikenne Hokkinen Ky, S. J. TOIVONEN OY, E. RANTANEN OY, Kuljetus Mikkonen KY, Linja-autoliike Veljekset Laitinen Oy, TILAUSLIIKENNE HÄNNINEN OY, JOUTSENON AUTO- JA KULJETUSPALVELU OY, TOIMI VENTO KY, NINA´S ERIKOISTAKSIPALVELUT OY, Tarkiainen Matti Olavi, Anssin Tilausliikenne Oy, Rautalammin Auto Oy, Oy Rytkönen & Co, SAIMAAN TURISTILIIKENNE OY, Studio Ticket Pusatec-DO-NOT-USE, Studio Ti",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-keski-suomi-jyvaskyla-gtfs-867.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-paijat-hame-haarasilta-toivo-samuli-gtfs-1129.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Finferries, Alandstrafiken, Rosita Oy, JS Ferryway Ltd Oy, Kuljetus-Savolainen Oy, Archipelago Lines Oy, Sundqvist Investments Oy Ab, Pörtö Line, Nordic Coast Line, Yksityinen, HSL, Vitharun, Espoon kaupunki, Suomen saaristokuljetus, Norsöline, JT-Line Oy, A&S Ravintolat, Merisataman lauttaliikenne, NJK Blekholmen, Ferra Oy, City Cruisers, Aava Lines Oy, Helsingin Risteilypalvelut/TMSJ Group Oy",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-finferries-gtfs-1114.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Porvoon Museorautatie, Pieksämäen Höyryveturiyhdistys ry",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-porvoon-museorautatie-gtfs-1102.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Oulun joukkoliikenne,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-pohjanmaa-oulun-joukkoliikenne-gtfs-869.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Kuopio,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-savo-kuopio-gtfs-868.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Generalitat Valenciana,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valenciana-generalitat-valenciana-gtfs-1870.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
J'ybus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-jybus-gtfs-598.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Les Saisies,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-les-saisies-gtfs-1899.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Mobilités M - TouGo,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-mobilites-m---tougo-gtfs-1855.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Mobilités M - Transports du Pays Voironnais,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-mobilites-m---transports-du-pays-voironnais-gtfs-1854.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Turku,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-varsinais-suomi-turku-gtfs-864.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Ondéa - COMPAGNIE DE TRANSPORT DU LAC DU BOURGET-CTLB,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-ondea-compagnie-de-transport-du-lac-du-bourget-ctlb-gtfs-600.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Proxim iTi,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-proxim-iti-gtfs-1880.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Mobilités M - OT Grenoble,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-syndicat-mixte-des-mobilites-de-laire-grenobloise-gtfs-641.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
TAC,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-tac-gtfs-1883.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Tout'enbus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-toutenbus-gtfs-1892.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Hofmann Omnibusverkehr GmbH,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/de-unknown-hofmann-omnibusverkehr-gmbh-gtfs-1082.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Communauté d'Agglomération de l'Auxerrois,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-communaute-dagglomeration-de-lauxerrois-gtfs-642.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Saint-Etienne Métropole,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-saint-etienne-metropole-gtfs-627.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Mobilités M - Tag,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-transports-de-lagglomeration-grenobloise-tag-gtfs-1055.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Région Bourgogne-Franche-Comté,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-region-bourgogne-franche-comte-gtfs-659.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Le Grand Chalon,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-le-grand-chalon-gtfs-658.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Bibus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bretagne-bibus-gtfs-999.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Kicéo,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bretagne-kiceo-gtfs-656.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
DiviaMobilités,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-diviamobilites-gtfs-2153.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
SURF,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bretagne-surf-gtfs-1877.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Agglobus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-centre-val-de-loire-agglobus-gtfs-1898.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Ginko,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-doubs-ginko-gtfs-1116.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Métropole Aix-Marseille,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-fr-pac-metropole-aix-marseille-gtfs-2133.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Tours Métropole Val de Loire,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-centre-val-de-loire-tours-metropole-val-de-loire-gtfs-1987.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Tampereen joukkoliikenne (JOLI),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-tampereen-joukkoliikenne-joli-gtfs-866.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Fluo,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-grand-est-fluo-gtfs-1882.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
